log_id,tower_id,region,timestamp,latency_ms,packet_loss_pct
960,42,East,2025-04-24 10:49:57.372005,84.76,2.94
961,32,East,2025-01-14 07:20:12.716647,112.27,3.04
962,43,North,2025-06-12 06:57:00.405393,122.76,2.06
963,42,West,2025-03-12 07:04:11.765703,49.82,4.21
964,4,East,2025-09-03 18:06:57.269531,84.62,1.15
965,34,North,2025-08-30 20:25:25.701255,104.37,4.3
966,16,East,2025-04-27 18:39:46.659892,96.66,0.38
967,3,East,2025-06-30 10:23:29.123260,99.76,3.05
968,18,East,2025-08-16 02:21:49.904256,80.44,1.37
969,35,East,2025-08-22 06:27:40.821062,113.87,1.62
970,23,South,2025-08-02 09:51:04.211709,131.69,0.13
971,16,East,2025-01-30 22:21:59.704517,84.2,4.17
972,14,East,2025-02-11 00:14:33.558441,113.86,2.1
973,18,South,2025-05-27 03:42:26.576633,120.44,4.32
974,13,North,2025-03-13 05:19:12.933333,104.22,1.86
975,4,North,2025-09-21 03:20:11.005569,112.94,2.17
976,22,North,2025-03-28 18:26:13.323724,86.31,0.96
977,15,South,2025-09-26 13:33:14.857874,130.31,1.56
978,38,West,2025-05-06 04:10:09.531690,122.93,1.6
979,18,West,2025-02-27 21:35:21.840016,125.49,0.29
980,43,West,2025-08-06 05:18:46.783213,77.29,4.65
981,47,South,2025-08-30 19:26:43.077605,110.19,1.12
982,35,South,2025-06-27 01:04:36.614120,87.68,0.4
983,9,North,2025-02-06 02:13:04.317175,132.34,2.79
984,46,North,2025-01-03 04:53:13.669965,84.59,4.26
985,27,South,2025-07-20 11:54:02.578250,105.04,2.43
986,41,South,2025-07-30 16:07:20.365221,60.59,1.77
987,31,West,2025-04-07 18:21:13.767696,104.94,3.29
988,33,North,2025-04-21 23:13:44.675585,77.5,0.97
989,39,South,2025-02-17 09:51:21.225022,111.26,1.23
990,46,South,2025-07-19 14:03:55.336822,97.25,3.34
991,21,East,2025-03-19 16:34:58.400903,92.88,4.69
992,5,North,2025-09-19 21:22:09.428828,132.96,3.68
993,24,South,2025-05-10 17:48:57.213605,146.12,3.46
994,36,East,2025-04-23 00:02:07.089290,72.01,2.96
995,22,North,2025-03-26 09:47:07.431671,93.5,1.5
996,31,North,2025-07-28 11:28:40.603140,117.19,1.07
997,35,South,2025-08-20 06:10:53.722641,107.7,3.3
998,49,East,2025-05-07 13:50:59.657726,115.97,3.07
999,37,South,2025-08-29 02:01:35.132594,98.65,4.35
1000,45,East,2025-05-28 18:51:55.202919,123.87,1.8
1001,15,North,2025-04-24 09:37:24.302324,104.15,1.29
1002,45,South,2025-06-19 23:26:05.991584,108.91,2.82
1003,8,West,2025-03-19 17:38:53.749696,77.52,2.96
1004,17,East,2025-04-04 22:21:44.879711,102.05,1.57
1005,7,South,2025-04-16 11:32:16.631188,117.43,3.38
1006,32,East,2025-08-05 02:26:56.046152,106.54,1.78
1007,17,North,2025-08-14 09:06:36.205049,140.74,4.8
1008,14,South,2025-09-19 21:31:51.577066,102.94,1.27
1009,31,West,2025-07-21 22:43:22.115901,110.21,1.99
1010,26,East,2025-08-18 01:33:41.989450,104.03,4.77
1011,19,West,2025-05-17 19:08:44.126806,99.31,2.3
1012,48,East,2025-08-03 04:59:35.926324,118.11,2.83
1013,30,South,2025-02-19 13:26:16.876661,97.92,4.16
1014,31,East,2025-03-07 16:35:26.289432,76.39,0.08
1015,21,West,2025-05-03 16:43:35.428064,131.84,3.99
1016,40,West,2025-04-14 16:01:42.115537,88.25,4.73
1017,12,East,2025-06-18 15:33:54.615348,71.14,4.62
1018,42,East,2025-08-02 12:25:21.965406,112.76,3.88
1019,28,South,2025-08-05 11:58:17.390249,134.89,4.62
1020,47,South,2025-02-19 05:40:00.046840,113.27,3.56
1021,42,East,2025-10-23 11:02:43.574124,128.3,0.2
1022,44,East,2025-01-02 14:53:38.873952,82.52,1.93
1023,30,East,2025-01-28 21:38:18.276703,76.64,0.12
1024,44,South,2025-02-14 12:22:59.109635,93.43,0.67
1025,37,West,2025-10-11 14:28:47.557054,122.15,4.94
1026,26,South,2025-05-14 08:40:49.711603,111.33,1.73
1027,23,West,2025-01-20 15:05:16.640169,112.89,0.84
1028,19,East,2025-03-09 22:20:44.219750,102.93,3.59
1029,24,West,2025-01-25 12:24:45.808622,93.81,4.31
1030,20,East,2025-01-12 13:33:31.149244,103.84,4.07
1031,27,West,2025-04-28 17:22:31.973131,97.23,2.55
1032,16,East,2025-10-29 13:10:39.342546,92.45,2.66
1033,21,South,2025-07-08 01:34:21.521625,108.26,1.84
1034,43,South,2025-06-09 14:10:34.170699,95.34,0.23
1035,32,East,2025-08-06 23:22:32.191868,105.86,2.04
1036,48,West,2025-07-03 00:19:26.522125,62.39,1.37
1037,26,North,2025-10-17 16:26:13.998555,104.14,4.98
1038,14,West,2025-09-09 05:55:03.694313,95.21,1.65
1039,10,West,2025-07-16 03:06:23.043431,129.56,3.59
1040,14,North,2025-05-15 11:06:22.705709,70.35,1.96
1041,23,South,2025-03-03 18:51:08.309854,102.62,2.25
1042,43,South,2025-07-21 05:05:21.443500,117.7,3.23
1043,45,South,2025-09-04 05:56:59.014270,98.01,2.35
1044,33,South,2025-03-29 14:34:44.457151,94.55,1.57
1045,4,East,2025-01-11 07:04:45.835895,117.62,3.66
1046,23,West,2025-07-03 15:20:18.162568,110.81,4.95
1047,20,East,2025-06-08 00:00:28.011466,112.38,3.83
1048,5,West,2025-03-12 23:07:51.219135,92.49,1.81
1049,29,West,2025-02-21 21:57:17.101028,90.05,3.95
1050,33,East,2025-01-12 01:06:13.286769,105.88,2.66
1051,34,South,2025-03-15 06:53:48.750809,119.43,3.21
1052,37,East,2025-01-01 02:06:42.772298,74.09,1.05
1053,33,East,2025-02-18 05:27:22.824818,98.71,2.85
1054,26,East,2025-11-02 08:06:31.352307,90.9,4.38
1055,11,North,2025-08-27 19:46:15.662430,101.05,3.77
1056,22,South,2025-04-19 04:01:14.396243,115.6,2.2
1057,16,East,2025-05-02 00:53:51.318871,84.24,1.86
1058,14,West,2025-06-29 12:34:21.828505,113.14,3.17
1059,50,North,2025-06-08 14:11:21.657815,93.13,2.24
1060,37,West,2025-08-14 17:30:49.087180,122.84,4.26
1061,28,North,2025-01-22 00:26:22.754847,85.31,1.62
1062,10,West,2025-01-28 14:51:17.922077,119.12,3.39
1063,47,South,2025-03-29 03:27:29.552765,75.92,1.55
1064,22,North,2025-09-12 04:01:19.806391,104.51,4.5
1065,31,East,2025-10-08 06:41:43.204370,113.59,0.1
1066,27,North,2025-04-17 15:01:29.381561,85.8,3.35
1067,18,North,2025-10-23 01:36:59.379791,57.71,4.31
1068,47,North,2025-03-26 16:44:58.284621,91.52,4.27
1069,9,West,2025-07-05 17:41:06.509690,101.26,1.84
1070,19,North,2025-03-01 14:03:12.297277,94.48,2.08
1071,9,East,2025-10-12 18:47:53.784903,89.72,4.72
1072,50,East,2025-06-26 02:25:51.876173,117.95,0.9
1073,44,West,2025-03-21 23:32:01.630513,125.12,1.26
1074,47,West,2025-05-05 17:03:11.726413,123.75,1.62
1075,3,West,2025-02-02 14:40:40.531466,109.93,1.65
1076,1,West,2025-01-23 04:08:45.618799,112.7,2.67
1077,10,North,2025-04-01 03:11:40.180078,82.66,4.22
1078,19,West,2025-10-18 01:59:28.661530,99.41,3.59
1079,22,North,2025-09-03 22:50:09.306015,102.89,4.7
1080,24,South,2025-10-21 01:15:21.451667,106.62,2.77
1081,50,West,2025-09-26 08:45:05.869093,106.26,3.21
1082,31,East,2025-09-07 01:51:31.821251,101.31,0.15
1083,27,East,2025-06-26 02:20:11.981438,109.69,3.98
1084,46,East,2025-08-01 15:21:24.033763,105.35,2.92
1085,27,East,2025-10-23 21:57:50.139010,105.3,1.42
1086,44,South,2025-06-22 12:08:17.572691,87.02,3.2
1087,33,East,2025-08-24 20:25:10.531692,78.37,1.03
1088,18,North,2025-08-21 00:34:13.929853,106.72,3.11
1089,40,North,2025-10-22 10:33:13.314043,92.34,4.18
1090,34,South,2025-05-21 13:13:39.610607,87.88,1.64
1091,30,North,2025-05-22 02:59:23.210987,114.13,1.14
1092,16,West,2025-06-29 18:03:34.351297,99.62,1.95
1093,30,South,2025-01-09 09:04:07.888934,128.4,4.51
1094,35,East,2025-02-05 14:44:50.244199,111.84,4.58
1095,21,East,2025-01-21 16:37:32.354069,85.87,0.12
1096,25,North,2025-07-14 02:22:10.045965,114.39,1.92
1097,40,East,2025-11-01 12:51:15.475578,108.7,3.31
1098,14,West,2025-07-27 08:19:50.953404,85.17,0.22
1099,24,West,2025-03-12 10:19:59.297931,90.01,2.16
1100,31,East,2025-04-07 17:05:47.634482,113.38,3.34
1101,9,South,2025-10-20 15:57:58.085028,66.7,0.33
1102,18,South,2025-06-08 05:05:04.655627,59.97,2.01
1103,17,South,2025-01-03 23:28:48.420525,104.16,2.07
1104,27,North,2025-09-12 21:45:20.833491,102.65,2.12
1105,46,West,2025-03-18 01:04:03.637767,105.92,1.34
1106,1,West,2025-01-29 11:45:34.284266,102.71,2.2
1107,29,East,2025-07-26 08:41:43.036641,109.43,0.55
1108,40,West,2025-09-09 12:08:12.256312,125.44,3.14
1109,32,West,2025-01-24 06:55:35.199730,100.89,2.65
1110,26,East,2025-10-13 07:09:59.193445,72.68,4.38
1111,5,West,2025-05-26 23:24:03.581652,64.64,1.15
1112,25,North,2025-04-19 07:02:12.178005,93.99,4.37
1113,12,North,2025-10-01 22:34:21.505250,94.48,0.94
1114,49,North,2025-03-24 10:06:45.478396,75.51,3.87
1115,40,West,2025-10-18 02:44:45.175797,56.87,1.81
1116,11,East,2025-07-29 05:52:06.606902,92.57,4.26
1117,29,South,2025-10-06 17:20:18.741139,134.76,4.49
1118,28,South,2025-06-02 20:23:50.615443,108.58,4.51
1119,43,North,2025-03-03 03:51:00.214743,106.78,0.12
1120,10,South,2025-08-14 06:30:44.239862,97.43,1.88
1121,7,South,2025-09-25 07:58:22.881423,93.95,1.37
1122,42,East,2025-03-05 08:08:04.798878,110.62,1.51
1123,11,East,2025-03-04 02:38:23.559652,77.54,3.63
1124,35,South,2025-03-18 11:38:16.279356,140.91,4.47
1125,21,South,2025-07-09 11:37:11.077723,78.85,4.66
1126,24,North,2025-02-17 18:48:09.329829,112.47,1.32
1127,7,South,2025-02-02 16:19:37.618966,80.47,0.69
1128,24,North,2025-10-09 20:46:11.768422,103.21,1.5
1129,37,South,2025-07-27 00:14:16.456635,114.68,4.08
1130,4,East,2025-07-23 05:10:01.514832,69.25,3.81
1131,15,East,2025-07-08 00:33:13.004791,82.41,4.83
1132,33,East,2025-08-23 02:20:49.419678,83.59,0.04
1133,17,West,2025-06-15 20:38:59.417948,95.54,4.74
1134,41,South,2025-01-13 22:41:51.695291,105.64,1.71
1135,49,North,2025-05-28 17:34:25.867704,135.26,2.94
1136,50,West,2025-07-10 02:50:29.746434,89.85,1.59
1137,27,East,2025-05-31 19:26:38.325283,133.67,0.21
1138,48,West,2025-10-29 19:53:28.329859,107.86,0.06
1139,27,West,2025-10-02 18:18:02.016464,78.25,3.32
1140,31,North,2025-09-24 02:45:38.199097,97.52,1.07
1141,15,North,2025-05-31 08:09:33.204152,72.97,2.74
1142,14,West,2025-10-29 12:47:05.613591,94.0,0.58
1143,10,South,2025-10-08 14:01:51.882200,92.67,0.54
1144,37,North,2025-03-27 20:22:55.856391,103.54,2.54
1145,36,West,2025-03-10 00:43:00.337826,112.54,4.72
1146,33,North,2025-06-26 15:21:30.392719,99.02,3.9
1147,13,East,2025-01-17 14:04:14.474427,80.23,1.78
1148,47,West,2025-09-02 19:50:19.662302,144.82,4.74
1149,15,East,2025-05-27 12:22:25.070210,128.3,1.16
1150,14,North,2025-06-15 15:27:34.588001,136.84,0.23
1151,19,South,2025-06-03 21:57:01.045716,97.09,2.21
1152,39,North,2025-05-01 14:24:46.480415,106.95,0.57
1153,30,North,2025-07-30 05:37:25.347029,96.02,4.43
1154,35,South,2025-02-23 13:02:46.223235,103.7,3.65
1155,23,North,2025-10-27 02:47:59.890521,104.75,1.56
1156,39,North,2025-08-02 21:09:00.645095,75.79,0.89
1157,7,South,2025-05-21 22:12:44.615721,94.36,1.99
1158,47,North,2025-07-31 02:44:11.473768,121.02,0.85
1159,1,East,2025-01-04 14:53:40.781056,119.06,1.82
1160,19,South,2025-03-06 13:20:51.878858,94.0,4.76
1161,26,North,2025-06-27 23:17:10.605801,105.14,1.96
1162,36,North,2025-04-10 16:26:47.992019,95.43,0.02
1163,49,North,2025-07-07 16:50:33.976461,113.34,4.0
1164,36,South,2025-03-21 13:11:31.746203,69.1,0.67
1165,14,West,2025-06-18 00:46:04.627607,110.67,3.85
1166,40,East,2025-03-14 15:19:48.929530,129.86,2.14
1167,13,West,2025-05-25 09:05:56.342274,86.82,1.22
1168,35,North,2025-07-07 19:05:30.988545,126.57,3.65
1169,22,East,2025-04-23 02:05:38.909054,106.14,1.75
1170,7,West,2025-06-02 18:42:41.464386,98.98,4.61
1171,17,South,2025-03-06 11:43:52.036428,93.86,4.59
1172,32,North,2025-08-03 15:17:38.872985,127.38,2.25
1173,23,North,2025-04-25 01:02:13.277759,95.49,1.14
1174,15,East,2025-09-19 16:35:04.696068,133.33,1.0
1175,3,East,2025-03-27 15:41:54.963032,130.49,3.03
1176,23,West,2025-02-25 02:27:25.250961,91.1,3.44
1177,22,West,2025-02-10 04:04:14.037813,96.91,0.22
1178,45,South,2025-06-26 09:40:46.984684,63.73,4.09
1179,7,West,2025-03-12 00:18:36.623511,99.61,0.05
1180,7,West,2025-01-31 14:11:35.337548,102.03,0.85
1181,4,West,2025-03-24 16:31:58.382444,123.34,3.94
1182,39,South,2025-03-14 05:31:24.589224,131.77,1.27
1183,42,West,2025-05-13 09:27:33.821964,115.31,1.61
1184,44,North,2025-04-27 16:04:01.347960,121.47,2.73
1185,15,South,2025-02-14 16:10:16.730983,96.89,4.41
1186,1,South,2025-10-21 19:10:59.278723,76.89,2.11
1187,32,North,2025-02-15 19:24:13.192551,106.1,0.96
1188,33,East,2025-09-04 18:52:37.209012,122.96,2.91
1189,40,East,2025-02-24 02:19:46.988104,49.58,0.6
1190,37,South,2025-06-03 00:47:49.796322,102.98,2.08
1191,8,South,2025-11-01 22:52:47.355855,65.99,4.63
1192,11,North,2025-09-18 04:17:46.800467,85.31,1.88
1193,44,West,2025-06-08 08:46:50.353249,103.77,3.52
1194,33,North,2025-08-09 17:12:16.800130,132.16,1.3
1195,40,North,2025-08-29 13:22:51.506768,100.95,4.16
1196,30,North,2025-04-02 21:42:12.745287,113.89,1.83
1197,13,West,2025-06-22 04:33:54.167197,105.9,0.04
1198,46,East,2025-06-23 22:26:23.016108,86.41,2.38
1199,39,South,2025-05-03 00:51:16.450425,109.78,4.9
1200,35,East,2025-07-31 12:32:00.013735,76.4,2.32
1201,31,East,2025-01-19 09:21:28.372000,100.66,2.48
1202,27,West,2025-09-07 06:47:22.701875,126.94,4.65
1203,42,South,2025-05-26 23:16:59.347814,104.33,1.48
1204,8,South,2025-07-12 22:26:12.401329,105.91,2.73
1205,15,South,2025-05-18 19:06:39.874531,93.97,2.42
1206,32,North,2025-04-13 12:13:48.190130,70.31,4.16
1207,33,East,2025-04-21 13:36:54.018007,96.13,0.09
1208,48,West,2025-06-21 15:25:02.940824,117.94,4.31
1209,41,West,2025-10-13 10:27:44.595592,108.45,0.12
1210,7,East,2025-03-20 22:35:32.899829,77.43,2.0
1211,23,West,2025-01-07 01:49:10.573776,65.11,4.53
1212,5,East,2025-02-07 03:16:41.920528,86.19,4.35
1213,46,West,2025-09-23 16:27:59.941261,96.33,3.14
1214,38,West,2025-10-23 00:21:31.035464,97.7,1.68
1215,13,South,2025-03-02 22:38:31.353118,97.96,0.67
1216,42,North,2025-06-26 09:41:32.723965,100.75,3.43
1217,45,East,2025-07-18 20:05:27.820939,109.13,0.29
1218,23,West,2025-02-23 11:07:24.815663,92.66,1.08
1219,5,West,2025-08-28 00:26:53.473181,82.07,3.05
1220,47,North,2025-04-19 18:35:12.332574,111.47,3.63
1221,3,East,2025-07-26 04:58:55.967842,118.46,3.02
1222,31,South,2025-05-30 07:48:50.102844,89.59,1.95
1223,34,East,2025-08-14 14:34:39.447103,141.09,0.83
1224,22,North,2025-09-30 12:08:22.639499,130.86,2.01
1225,47,North,2025-04-27 17:26:46.690312,78.69,3.81
1226,39,East,2025-03-29 18:22:48.799116,66.33,2.41
1227,16,South,2025-07-13 12:02:12.862250,97.17,2.08
1228,49,North,2025-02-14 08:51:13.122770,106.05,3.93
1229,36,South,2025-02-21 07:55:58.101246,140.71,0.27
1230,46,West,2025-09-05 09:56:19.110044,139.84,1.99
1231,40,North,2025-04-14 08:18:45.688930,113.94,3.38
1232,43,South,2025-07-13 08:48:40.305089,93.05,1.7
1233,45,North,2025-06-25 02:23:52.481814,124.33,4.42
1234,29,West,2025-09-18 00:42:01.409990,103.11,0.8
1235,16,East,2025-01-22 20:29:11.492864,74.74,0.21
1236,8,South,2025-02-19 14:56:25.648764,75.41,2.99
1237,41,North,2025-03-11 21:44:45.214960,93.18,3.7
1238,42,North,2025-04-08 01:31:57.973482,120.44,3.14
1239,7,North,2025-03-31 05:54:30.285867,80.19,3.55
1240,8,South,2025-03-23 22:19:31.035102,93.14,4.27
1241,2,East,2025-07-17 11:06:26.481465,130.65,0.55
1242,38,North,2025-03-25 02:04:56.825203,108.41,4.19
1243,13,East,2025-05-17 06:40:25.800715,136.96,4.86
1244,40,West,2025-09-22 06:55:42.008086,110.8,0.42
1245,2,West,2025-04-22 05:48:32.568614,121.24,4.53
1246,23,North,2025-06-29 18:44:42.421109,93.53,2.53
1247,46,West,2025-10-23 18:04:18.738263,132.26,4.16
1248,2,West,2025-05-07 19:26:37.269351,114.58,0.61
1249,46,South,2025-02-26 07:50:26.778678,98.34,2.25
1250,29,West,2025-01-08 01:49:40.272323,127.55,2.12
1251,49,South,2025-08-11 22:13:27.759705,113.63,2.74
1252,16,East,2025-07-22 18:51:49.411384,100.28,4.77
1253,10,South,2025-10-16 01:37:55.699393,111.42,4.06
1254,1,South,2025-08-03 15:10:43.408348,83.71,3.4
1255,30,North,2025-01-25 12:35:47.475519,124.41,4.3
1256,14,South,2025-02-21 03:02:36.728043,140.27,4.11
1257,35,North,2025-02-01 13:16:25.481493,69.54,4.35
1258,30,South,2025-01-20 12:58:13.094535,89.37,2.16
1259,36,South,2025-09-27 03:42:11.892789,87.78,0.02
1260,28,West,2025-06-17 23:48:53.211360,115.93,2.48
1261,3,North,2025-01-09 01:49:18.690056,104.98,1.38
1262,26,North,2025-05-02 14:38:25.886264,92.18,2.22
1263,19,East,2025-08-23 07:52:35.641967,95.04,3.91
1264,13,East,2025-01-26 12:01:18.593067,90.4,0.76
1265,44,East,2025-03-22 09:25:11.240890,113.17,3.4
1266,40,South,2025-02-17 13:30:02.292487,104.64,4.06
1267,8,North,2025-07-20 14:00:26.371807,94.1,4.47
1268,19,North,2025-09-29 05:32:56.503209,90.74,3.58
1269,18,East,2025-04-05 18:20:26.447470,127.96,2.07
1270,13,North,2025-03-17 18:44:14.521990,123.82,0.22
1271,35,West,2025-03-29 01:07:00.129582,113.42,2.36
1272,26,West,2025-07-11 21:34:38.825884,121.36,4.5
1273,18,North,2025-02-10 05:05:04.788066,74.92,4.36
1274,34,South,2025-09-14 20:22:11.065491,80.02,3.98
1275,19,North,2025-01-09 18:02:31.469714,78.03,1.08
1276,2,North,2025-07-23 06:05:11.201296,100.89,3.28
1277,22,South,2025-09-21 13:00:28.130331,122.1,4.75
1278,10,North,2025-04-10 14:43:11.706276,92.45,4.03
1279,33,East,2025-05-26 20:27:18.529519,125.15,1.76
1280,11,South,2025-10-26 15:35:02.917192,89.33,0.84
1281,44,South,2025-06-15 14:06:30.660684,98.1,4.52
1282,49,West,2025-03-25 10:39:24.147721,92.23,1.19
1283,29,South,2025-05-17 06:16:51.083978,96.58,4.59
1284,24,West,2025-10-24 23:35:50.025983,98.68,0.7
1285,4,West,2025-08-02 16:34:47.322314,65.82,0.33
1286,36,East,2025-02-24 05:29:10.271708,107.83,0.25
1287,8,North,2025-07-03 01:08:40.990663,98.22,1.71
1288,32,North,2025-07-13 07:09:02.143988,132.21,2.09
1289,14,North,2025-07-14 18:27:51.833945,112.36,1.6
1290,16,South,2025-06-22 18:08:10.262455,106.93,1.91
1291,14,North,2025-06-10 08:13:07.239578,130.75,2.41
1292,30,North,2025-07-15 21:29:48.180694,128.28,2.0
1293,5,South,2025-04-05 20:28:39.273924,133.28,1.35
1294,12,South,2025-04-17 08:12:37.304708,90.48,0.5
1295,29,West,2025-06-15 07:22:27.290619,77.58,0.08
1296,21,North,2025-09-04 11:48:54.643929,65.9,4.07
1297,44,West,2025-05-16 08:20:21.661433,121.05,0.37
1298,6,South,2025-04-23 01:03:31.804842,63.14,0.87
1299,48,South,2025-03-21 13:58:24.355420,104.95,4.75
1300,13,South,2025-04-03 23:43:06.836277,117.73,4.99
1301,45,West,2025-01-01 00:40:43.986774,70.98,4.29
1302,23,South,2025-09-07 18:16:14.287313,81.51,4.99
1303,19,North,2025-09-17 17:41:05.888198,124.26,3.91
1304,44,South,2025-04-16 08:04:21.173881,110.66,1.78
1305,25,South,2025-05-24 17:18:44.233060,124.13,3.44
1306,3,West,2025-01-03 13:08:35.883339,105.38,0.11
1307,16,South,2025-10-10 10:44:23.125111,82.0,1.16
1308,33,East,2025-10-18 01:33:54.902447,91.73,4.53
1309,33,West,2025-05-27 03:09:43.727137,118.78,2.67
1310,43,South,2025-01-03 19:08:18.147408,69.4,1.09
1311,9,North,2025-05-12 20:20:54.361549,90.17,2.51
1312,24,North,2025-03-31 17:25:22.031064,87.46,1.36
1313,13,North,2025-03-12 19:46:54.118458,98.94,0.29
1314,15,South,2025-01-03 05:03:47.055257,113.07,3.65
1315,45,South,2025-04-25 10:50:44.738223,123.54,1.4
1316,13,North,2025-05-07 02:52:45.586051,73.75,2.85
1317,1,North,2025-06-21 16:55:10.458109,83.23,2.32
1318,47,North,2025-05-01 22:01:22.346286,75.75,4.64
1319,24,West,2025-02-20 00:16:36.909991,99.73,0.53
1320,8,West,2025-08-14 18:55:38.758170,77.87,1.73
1321,47,West,2025-04-30 09:03:12.748501,107.67,4.75
1322,42,North,2025-04-26 21:30:07.624068,80.18,4.98
1323,27,North,2025-03-22 13:18:05.282263,126.6,4.28
1324,18,South,2025-05-10 08:05:45.560793,66.49,0.59
1325,8,West,2025-03-15 09:08:25.725244,83.87,1.03
1326,40,West,2025-08-23 04:30:32.410589,133.54,2.01
1327,36,South,2025-10-06 17:32:11.837551,104.38,1.26
1328,34,West,2025-09-05 08:53:35.632915,90.49,1.56
1329,44,East,2025-07-29 17:08:17.626271,155.37,2.85
1330,14,West,2025-03-29 04:48:14.515950,94.97,2.05
1331,6,East,2025-08-16 13:37:57.430034,112.22,0.64
1332,33,East,2025-09-05 17:57:46.259699,84.67,0.52
1333,19,East,2025-05-07 11:27:57.401878,81.34,1.53
1334,32,South,2025-09-19 10:22:46.185883,113.47,2.38
1335,24,West,2025-02-25 20:58:03.880170,135.74,3.12
1336,27,West,2025-03-30 16:57:43.252937,91.32,3.22
1337,13,West,2025-07-15 02:07:17.511384,79.98,1.61
1338,6,North,2025-07-09 05:14:32.709390,120.66,2.19
1339,30,North,2025-03-25 08:35:45.963676,91.51,0.03
1340,35,North,2025-07-10 18:10:44.710857,107.95,0.21
1341,16,West,2025-02-27 12:32:07.783019,90.75,2.67
1342,10,South,2025-01-06 22:35:07.469976,93.86,4.29
1343,42,South,2025-01-16 04:52:13.984279,83.13,2.0
1344,50,East,2025-06-13 20:50:29.412238,114.04,2.54
1345,37,South,2025-02-26 22:55:17.930170,108.57,4.55
1346,35,West,2025-02-01 07:51:51.548075,107.84,2.55
1347,38,East,2025-03-24 10:59:24.138233,86.55,2.83
1348,13,East,2025-08-08 01:46:05.999289,106.73,1.24
1349,22,West,2025-08-11 17:19:59.094113,139.06,1.28
1350,42,South,2025-03-13 07:30:29.238487,80.1,0.26
1351,43,West,2025-02-16 03:45:08.295641,84.8,4.93
1352,33,East,2025-06-01 04:33:13.633795,85.8,1.53
1353,10,South,2025-04-15 17:34:29.674422,102.6,4.29
1354,9,South,2025-04-06 10:33:30.017143,78.74,3.39
1355,49,East,2025-09-02 21:15:12.514412,110.69,3.57
1356,37,South,2025-11-02 16:32:08.733164,64.63,3.64
1357,38,East,2025-05-23 00:46:47.417806,116.6,4.35
1358,43,South,2025-08-31 10:09:53.001384,107.46,2.89
1359,15,West,2025-04-12 03:49:31.459975,138.47,4.09
1360,34,West,2025-09-16 09:20:13.004400,80.94,0.03
1361,11,East,2025-10-19 12:01:05.916459,121.56,1.13
1362,43,North,2025-01-18 03:57:58.712969,98.28,2.38
1363,11,South,2025-08-26 14:13:05.485800,94.3,0.89
1364,46,West,2025-01-22 20:47:06.427799,80.05,1.82
1365,30,West,2025-05-25 00:17:15.195359,91.02,1.2
1366,48,North,2025-02-28 20:54:11.098408,91.88,2.58
1367,19,North,2025-09-15 18:34:56.592615,71.09,3.78
1368,10,West,2025-09-08 08:01:29.376708,107.24,1.55
1369,32,West,2025-09-11 16:54:04.097915,104.51,2.18
1370,41,West,2025-02-07 08:36:04.662041,112.14,3.95
1371,38,East,2025-08-24 07:01:43.177278,88.51,1.7
1372,31,South,2025-03-18 06:14:55.177752,117.43,4.68
1373,29,West,2025-08-25 05:40:07.751786,127.83,3.86
1374,40,West,2025-05-16 16:25:50.478135,95.76,4.6
1375,10,South,2025-08-14 22:36:42.130547,81.31,2.94
1376,13,East,2025-01-11 06:21:04.175302,101.55,3.89
1377,27,East,2025-05-22 03:49:45.399929,100.62,4.43
1378,17,North,2025-08-25 03:58:57.502846,96.76,3.35
1379,17,North,2025-06-09 15:09:29.338720,112.18,4.4
1380,4,North,2025-10-28 20:01:55.370918,93.36,3.79
1381,36,West,2025-05-25 19:58:49.944708,79.86,2.66
1382,28,East,2025-07-28 17:37:41.976202,103.36,1.78
1383,15,South,2025-04-06 14:28:27.630882,113.21,4.55
1384,34,North,2025-04-09 23:00:05.231182,114.95,0.07
1385,48,North,2025-07-12 17:18:20.638705,92.1,0.41
1386,2,South,2025-01-13 22:07:48.269601,106.18,0.1
1387,26,South,2025-10-15 03:27:25.022661,128.48,4.93
1388,34,West,2025-06-09 13:35:35.718972,128.28,1.99
1389,12,West,2025-03-19 14:13:49.837508,122.22,4.13
1390,21,North,2025-07-15 14:05:04.766737,69.98,4.68
1391,50,South,2025-03-02 20:55:05.770641,93.54,3.17
1392,46,West,2025-09-29 20:36:24.550851,126.71,4.28
1393,50,East,2025-09-22 13:11:08.905886,69.88,0.85
1394,19,North,2025-03-08 17:04:19.006826,99.0,0.0
1395,31,North,2025-02-04 14:11:39.896256,88.2,1.22
1396,17,North,2025-07-13 20:50:06.034718,106.62,1.49
1397,37,South,2025-04-10 09:39:48.017390,58.7,3.37
1398,35,East,2025-02-21 06:21:03.295218,124.44,0.28
1399,9,East,2025-03-26 13:45:05.554903,99.96,1.68
1400,8,South,2025-02-06 15:36:17.542940,78.65,1.48
1401,31,North,2025-08-30 17:23:47.107252,85.54,0.33
1402,12,North,2025-01-03 17:38:52.449160,107.33,4.87
1403,3,East,2025-01-13 20:42:52.442312,84.09,3.51
1404,10,South,2025-08-28 23:43:26.777172,134.93,3.78
1405,16,East,2025-05-26 13:57:21.454007,97.61,2.15
1406,10,East,2025-07-02 15:03:32.676895,130.29,0.06
1407,8,South,2025-04-24 18:20:24.211549,103.4,1.02
1408,13,East,2025-01-28 09:48:43.834189,114.04,4.6
1409,32,South,2025-02-18 07:19:16.980504,112.74,4.12
1410,30,North,2025-01-28 23:56:21.110194,90.5,1.15
